#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room
2921	51	693	110	27	4	4	4	1	58
2922	51	693	110	27	4	5	4	1	58
2923	208	694	91	43	2	14	5	1	99
2924	208	694	91	43	2	15	5	1	99
2925	208	694	91	43	2	16	5	1	99
2926	208	694	91	43	2	17	5	1	99
2927	345	695	41	13	4	4	2	1	45
2928	345	695	41	13	4	5	2	1	45
2929	345	695	41	13	6	4	2	1	45
2930	345	695	41	13	6	5	2	1	45
2933	300	697	130	34	3	2	1	1	26
2934	300	697	130	34	3	3	1	1	26
2935	300	697	130	34	5	2	1	1	26
2936	300	697	130	34	5	3	1	1	26
2945	346	700	24	23	3	10	5	1	104
2946	346	700	24	23	3	11	5	1	104
2947	346	700	24	23	4	10	5	1	104
2948	346	700	24	23	4	11	5	1	104
2949	181	701	103	42	2	4	2	1	0
2950	181	701	103	42	2	5	2	1	0
2951	181	701	103	42	2	6	2	1	0
2952	181	701	103	42	3	8	2	1	6
2953	181	701	103	42	3	9	2	1	6
2954	181	701	103	42	3	7	2	1	6
2955	144	702	152	15	6	2	1	1	7
2956	144	702	152	15	6	3	1	1	7
2957	144	702	152	15	6	4	1	1	7
2958	144	702	152	15	6	5	1	1	7
2959	168	703	158	32	3	14	1	1	21
2960	168	703	158	32	3	15	1	1	21
2961	168	703	158	32	3	16	1	1	21
2966	514	705	169	11	2	3	5	1	89
2967	514	705	169	11	2	4	5	1	89
2968	514	705	169	11	4	3	5	1	89
2969	514	705	169	11	4	4	5	1	89
2974	348	707	77	38	2	14	4	1	111
2975	348	707	77	38	2	15	4	1	111
2976	348	707	77	38	4	14	4	2	
2977	348	707	77	38	4	15	4	2	
2978	348	707	77	38	6	14	4	1	124
2979	348	707	77	38	6	15	4	1	124
2980	292	708	19	38	6	16	2	1	55
2981	292	708	19	38	6	17	2	1	55
2982	103	709	95	27	3	2	1	2	35
2983	103	709	95	27	3	3	1	2	35
2984	103	709	95	27	3	4	1	2	35
2985	103	709	95	27	3	5	1	2	35
2993	227	711	137	18	2	2	4	1	126
2994	227	711	137	18	2	3	4	1	126
2995	227	711	137	18	5	2	4	1	126
2996	227	711	137	18	5	3	4	1	126
2997	101	712	79	40	5	14	2	1	127
2998	101	712	79	40	5	15	2	1	127
2999	101	712	79	40	5	16	2	1	127
3000	101	712	79	40	5	17	2	1	127
3001	55	713	142	14	6	15	17	1	
3002	55	713	142	14	6	16	17	1	
3003	55	713	142	14	6	17	17	1	
3004	55	713	142	14	6	17	17	1	
3009	111	715	79	40	3	14	2	1	53
3010	111	715	79	40	3	15	2	1	53
3011	111	715	79	40	3	16	15	2	209
3012	111	715	79	40	3	17	15	2	209
3013	137	716	88	31	2	8	17	1	
3014	137	716	88	31	2	9	17	1	
3015	137	716	88	31	2	10	17	1	
3016	137	716	88	31	2	11	17	1	
3017	137	716	88	31	5	2	17	1	
3018	137	716	88	31	5	3	17	1	
3019	137	716	88	31	5	4	17	1	
3020	137	716	88	31	5	5	17	1	
3021	68	717	88	31	2	2	17	1	
3022	68	717	88	31	2	3	17	1	
3023	68	717	88	31	2	4	17	1	
3024	68	717	88	31	2	5	17	1	
3025	68	717	88	31	2	8	17	1	
3026	68	717	88	31	2	9	17	1	
3027	68	717	88	31	2	10	17	1	
3028	68	717	88	31	2	1	17	1	
3029	68	717	88	31	3	2	17	1	
3030	68	717	88	31	3	3	17	1	
3031	68	717	88	31	3	4	17	1	
3032	68	717	88	31	3	5	17	1	
3033	68	717	88	31	3	1	17	1	
3034	68	717	88	31	4	2	17	1	
3035	68	717	88	31	4	3	17	1	
3036	68	717	88	31	4	4	17	1	
3037	68	717	88	31	4	5	17	1	
3038	68	717	88	31	4	1	17	1	
3039	349	718	119	41	3	2	17	1	
3040	349	718	119	41	3	3	17	1	
3041	349	718	119	41	3	4	17	1	
3042	349	718	119	41	3	5	17	1	
3047	292	720	19	38	3	16	2	1	2
3048	292	720	19	38	3	17	2	1	2
3049	292	720	19	38	5	16	2	1	2
3050	292	720	19	38	5	17	2	1	2
3051	350	721	91	43	5	2	2	1	58
3052	350	721	91	43	5	3	2	1	58
3053	350	721	91	43	5	4	2	1	58
3054	350	721	91	43	5	5	2	1	58
3063	206	724	41	13	2	2	2	1	40
3064	206	724	41	13	2	3	2	1	40
3065	206	724	41	13	4	2	2	1	40
3066	206	724	41	13	4	3	2	1	40
3067	132	725	157	32	2	8	1	1	26
3068	132	725	157	32	2	9	1	1	26
3069	132	725	157	32	2	10	1	1	26
3070	132	725	157	32	2	11	1	1	26
3071	236	726	156	32	2	8	5	1	130
3072	236	726	156	32	2	9	5	1	130
3073	236	726	156	32	3	10	5	1	130
3074	351	727	60	40	3	8	2	1	124
3075	351	727	60	40	3	9	2	1	124
3076	351	727	60	40	6	8	2	2	211
3077	351	727	60	40	6	9	2	2	211
3086	141	730	161	16	4	2	1	1	48
3087	141	730	161	16	4	3	1	1	48
3088	156	731	40	13	3	16	2	1	47
3089	156	731	40	13	3	17	2	1	47
3092	132	733	157	32	5	2	1	1	27
3093	132	733	157	32	5	3	1	1	27
3094	132	733	157	32	5	4	1	1	27
3095	132	733	157	32	5	5	1	1	27
3096	163	734	161	16	5	8	5	1	99
3097	163	734	161	16	5	9	5	1	99
3098	163	734	161	16	5	10	5	1	99
3099	163	734	161	16	5	11	5	1	99
3104	153	736	87	43	4	8	1	1	0
3105	153	736	87	43	4	9	1	1	0
3106	33	737	95	27	3	2	4	2	112
3107	33	737	95	27	3	3	4	2	112
3108	33	737	95	27	3	4	4	2	112
3109	33	737	95	27	3	5	4	2	112
3110	353	738	74	40	5	14	15	2	210
3111	353	738	74	40	5	15	15	2	210
3112	353	738	74	40	5	16	15	2	210
3113	353	738	74	40	5	17	15	2	210
3114	137	739	88	31	2	8	17	1	
3115	137	739	88	31	2	9	17	1	
3116	137	739	88	31	2	10	17	1	
3117	137	739	88	31	2	11	17	1	
3118	137	739	88	31	5	2	17	1	
3119	137	739	88	31	5	2	17	1	
3120	137	739	88	31	5	3	17	1	
3121	137	739	88	31	5	3	17	1	
3122	137	739	88	31	5	4	17	1	
3123	137	739	88	31	5	4	17	1	
3124	137	739	88	31	5	5	17	1	
3125	137	739	88	31	5	5	17	1	
3126	354	740	37	36	4	13	17	1	
3127	354	740	37	36	4	15	17	1	
3128	354	740	37	36	4	16	17	1	
3129	215	741	166	8	3	8	2	1	30
3130	215	741	166	8	3	9	2	1	30
3131	215	741	166	8	5	10	2	1	30
3132	215	741	166	8	5	11	2	1	30
3133	221	742	53	25	2	4	2	1	52
3134	221	742	53	25	2	5	2	1	52
3135	131	743	12	13	2	2	2	1	37
3136	131	743	12	13	2	3	2	1	37
3137	131	743	12	13	4	2	2	1	4
3138	131	743	12	13	4	3	2	1	4
3143	355	745	87	43	3	10	2	1	47
3144	355	745	87	43	3	11	2	1	47
3145	355	745	87	43	5	10	2	1	47
3146	355	745	87	43	5	11	2	1	47
3147	208	746	91	43	3	16	2	1	45
3148	208	746	91	43	3	17	2	1	45
3149	208	746	91	43	5	16	2	1	45
3150	208	746	91	43	5	17	2	1	45
3155	137	748	88	31	2	8	17	1	
3156	137	748	88	31	2	9	17	1	
3157	137	748	88	31	2	10	17	1	
3158	137	748	88	31	2	11	17	1	
3159	137	748	88	31	5	2	17	1	
3160	137	748	88	31	5	3	17	1	
3161	137	748	88	31	5	4	17	1	
3162	137	748	88	31	5	5	17	1	
3167	109	750	41	13	2	14	2	1	41
3168	109	750	41	13	2	15	2	1	41
3169	109	750	41	13	4	14	2	1	41
3170	109	750	41	13	4	15	2	1	41
3171	134	751	137	18	4	2	4	1	50
3172	134	751	137	18	4	3	4	1	50
3173	134	751	137	18	4	4	4	1	50
3174	134	751	137	18	4	5	4	1	50
3179	113	753	177	12	2	4	5	1	98
3180	113	753	177	12	2	5	5	1	98
3181	113	753	177	12	2	6	5	1	98
3182	113	753	177	12	4	4	5	1	98
3183	113	753	177	12	4	5	5	1	98
3184	113	753	177	12	4	6	5	1	98
3185	268	754	37	36	3	15	17	1	
3186	268	754	37	36	3	16	17	1	
3187	268	754	37	36	5	17	17	1	
3188	268	754	37	36	5	17	17	1	
3189	133	755	5	27	3	8	4	1	56
3190	133	755	5	27	3	9	4	1	56
3191	133	755	5	27	3	10	4	1	56
3192	133	755	5	27	3	11	4	1	56
3193	241	756	80	12	2	3	5	1	64
3194	241	756	80	12	2	4	5	1	64
3195	241	756	80	12	2	5	5	1	64
3196	68	757	88	31	2	2	17	1	
3197	68	757	88	31	2	3	17	1	
3198	68	757	88	31	2	4	17	1	
3199	68	757	88	31	2	5	17	1	
3200	68	757	88	31	2	1	17	1	
3201	68	757	88	31	3	2	17	1	
3202	68	757	88	31	3	3	17	1	
3203	68	757	88	31	3	4	17	1	
3204	68	757	88	31	3	5	17	1	
3205	68	757	88	31	3	1	17	1	
3206	68	757	88	31	4	2	17	1	
3207	68	757	88	31	4	3	17	1	
3208	68	757	88	31	4	4	17	1	
3209	68	757	88	31	4	5	17	1	
3210	68	757	88	31	4	1	17	1	
3211	68	757	88	31	5	2	17	1	
3212	68	757	88	31	5	3	17	1	
3213	68	757	88	31	5	4	17	1	
3214	68	757	88	31	5	5	17	1	
3215	68	757	88	31	5	8	17	1	
3216	68	757	88	31	5	9	17	1	
3217	68	757	88	31	5	10	17	1	
3218	236	758	156	32	3	9	5	1	101
3219	236	758	156	32	5	8	5	1	101
3220	236	758	156	32	5	9	5	1	101
3221	236	758	156	32	5	10	5	1	101
3226	113	760	177	12	2	8	5	1	101
3227	113	760	177	12	2	9	5	1	101
3228	113	760	177	12	2	10	5	1	101
3229	113	760	177	12	3	2	5	1	101
3230	113	760	177	12	3	3	5	1	101
3231	113	760	177	12	3	4	5	1	101
3236	107	762	53	25	5	2	5	1	101
3237	107	762	53	25	5	3	5	1	101
3238	107	762	53	25	5	4	5	1	101
3239	107	762	53	25	5	5	5	1	101
3240	236	763	156	32	3	4	5	1	91
3241	236	763	156	32	3	5	5	1	91
3242	236	763	156	32	3	8	5	1	91
3243	236	763	156	32	3	7	5	1	91
3244	358	764	77	38	2	10	4	1	149
3245	358	764	77	38	2	11	4	1	149
3246	358	764	77	38	7	2	4	1	149
3247	358	764	77	38	7	3	4	1	149
3248	358	764	77	38	7	4	4	1	149
3249	358	764	77	38	7	5	4	1	149
3250	359	765	53	25	4	2	2	1	53
3251	359	765	53	25	4	3	2	1	53
3252	348	766	77	38	3	14	4	1	123
3253	348	766	77	38	3	15	4	1	123
3254	348	766	77	38	5	14	4	2	0
3255	348	766	77	38	5	15	4	2	0
3256	360	767	77	38	2	14	4	1	115
3257	360	767	77	38	2	15	4	1	115
3258	360	767	77	38	4	14	4	1	115
3259	360	767	77	38	4	15	4	1	115
3260	144	768	152	15	4	14	4	1	19
3261	144	768	152	15	4	15	4	1	19
3262	144	768	152	15	4	16	4	1	19
3263	144	768	152	15	4	17	4	1	19
3264	361	769	119	41	4	2	17	1	
3265	361	769	119	41	4	3	17	1	
3266	361	769	119	41	4	4	17	1	
3267	361	769	119	41	4	5	17	1	
3334	282	771	179	18	2	2	4	1	124
3335	282	771	179	18	2	3	4	1	124
3336	282	771	179	18	2	4	4	1	124
3337	282	771	179	18	2	5	4	1	124
3338	244	772	72	9	5	3	5	3	65
3339	244	772	72	9	5	4	5	3	65
3340	244	772	72	9	5	5	5	3	65
3341	244	772	72	9	5	6	5	3	65
3342	156	773	40	13	2	14	2	1	47
3343	156	773	40	13	2	15	2	1	47
3344	156	773	40	13	2	16	2	1	47
3345	156	773	40	13	2	17	2	1	47
3346	362	774	86	41	3	2	17	1	
3347	362	774	86	41	3	3	17	1	
3348	362	774	86	41	3	4	17	1	
3349	362	774	86	41	3	5	17	1	
3350	136	775	158	32	5	14	1	1	8
3351	136	775	158	32	5	15	1	1	8
3352	136	775	158	32	5	16	1	1	8
3353	136	775	158	32	5	17	1	1	8
3354	63	776	179	18	5	14	2	1	1
3355	63	776	179	18	5	15	2	1	1
3356	63	776	179	18	5	16	2	1	1
3357	63	776	179	18	5	17	2	1	1
3358	363	777	157	32	4	2	1	1	27
3359	363	777	157	32	4	3	1	1	27
3360	363	777	157	32	4	4	1	1	27
3361	363	777	157	32	4	5	1	1	27
3364	197	779	167	29	4	4	5	1	102
3365	197	779	167	29	4	5	5	1	102
3366	364	780	35	33	4	2	4	1	
3367	364	780	35	33	4	3	4	1	
3368	364	780	35	33	4	4	4	1	
3369	364	780	35	33	4	5	4	1	
3370	198	781	13	38	2	8	4	1	117
3371	198	781	13	38	2	9	4	1	117
3372	198	781	13	38	4	8	4	1	117
3373	198	781	13	38	4	9	4	1	117
3374	198	781	13	38	6	8	4	1	117
3375	198	781	13	38	6	9	4	1	117
3376	63	782	179	18	6	14	2	1	1
3377	63	782	179	18	6	15	2	1	1
3378	63	782	179	18	6	16	2	1	1
3379	63	782	179	18	6	17	2	1	1
3380	97	783	19	38	2	16	2	1	31
3381	97	783	19	38	2	17	2	1	31
3382	97	783	19	38	4	16	2	1	127
3383	97	783	19	38	4	17	2	1	127
3384	156	784	40	13	3	16	2	1	50
3385	156	784	40	13	3	17	2	1	50
3386	156	784	40	13	4	14	2	1	50
3387	156	784	40	13	4	15	2	1	50
3396	366	787	41	13	2	8	2	1	40
3397	366	787	41	13	2	9	2	1	40
3398	366	787	41	13	4	8	2	1	40
3399	366	787	41	13	4	9	2	1	40
3400	208	788	91	43	6	8	5	1	18
3401	208	788	91	43	6	9	5	1	18
3402	208	788	91	43	6	10	5	1	18
3403	208	788	91	43	6	11	5	1	18
3404	310	789	43	27	2	8	4	1	124
3405	310	789	43	27	2	9	4	1	124
3406	310	789	43	27	2	10	4	1	124
3407	310	789	43	27	2	11	4	1	124
3408	60	790	92	39	2	9	17	1	
3409	60	790	92	39	2	10	17	1	
3410	60	790	92	39	5	5	17	1	
3411	60	790	92	39	5	6	17	1	
3412	55	791	142	14	2	15	17	1	
3413	55	791	142	14	2	16	17	1	
3414	55	791	142	14	2	17	17	1	
3415	55	791	142	14	2	17	17	1	
3416	367	792	166	8	3	2	2	1	39
3417	367	792	166	8	3	3	2	1	39
3418	367	792	166	8	4	8	2	1	39
3419	367	792	166	8	4	9	2	1	39
3420	367	792	166	8	5	2	2	1	39
3421	367	792	166	8	5	3	2	1	39
3422	368	793	12	13	4	16	2	1	31
3423	368	793	12	13	4	17	2	1	31
3424	368	793	12	13	6	16	2	1	31
3425	368	793	12	13	6	17	2	1	31
3426	17	794	178	18	2	2	4	1	117
3427	17	794	178	18	2	3	4	1	117
3428	17	794	178	18	2	4	4	1	117
3429	17	794	178	18	2	5	4	1	117
3430	156	795	40	13	4	14	2	1	51
3431	156	795	40	13	4	15	2	1	51
3432	156	795	40	13	5	14	2	1	51
3433	156	795	40	13	5	15	2	1	51
3438	369	797	20	39	3	15	17	1	
3439	369	797	20	39	3	16	17	1	
3440	369	797	20	39	3	17	17	1	
3441	369	797	20	39	3	17	17	1	
3442	369	797	20	39	7	7	17	1	
3443	369	797	20	39	7	9	17	1	
3444	370	798	87	43	3	4	1	1	57
3445	370	798	87	43	3	5	1	1	57
3446	370	798	87	43	5	4	1	1	57
3447	370	798	87	43	5	5	1	1	57
3448	132	799	157	32	6	2	1	1	27
3449	132	799	157	32	6	3	1	1	27
3453	371	801	79	40	6	14	2	1	14
3454	371	801	79	40	6	15	2	1	14
3455	371	801	79	40	6	16	2	1	14
3456	371	801	79	40	6	17	2	1	14
3457	68	802	88	31	6	2	17	1	
3458	68	802	88	31	6	3	17	1	
3459	68	802	88	31	6	4	17	1	
3460	198	803	13	38	3	8	2	1	49
3461	198	803	13	38	3	9	2	1	49
3462	198	803	13	38	5	8	2	1	49
3463	198	803	13	38	5	9	2	1	49
3468	99	805	155	34	2	16	1	1	57
3469	99	805	155	34	2	17	1	1	57
3470	99	805	155	34	4	16	1	1	57
3471	99	805	155	34	4	17	1	1	57
3472	69	806	79	40	3	4	2	2	211
3473	69	806	79	40	3	5	2	2	211
3474	69	806	79	40	5	4	2	1	49
3475	69	806	79	40	5	5	2	1	49
3492	150	808	95	27	4	2	4	1	127
3493	150	808	95	27	4	3	4	1	127
3494	150	808	95	27	4	4	4	1	127
3495	150	808	95	27	4	5	4	1	127
3496	372	809	73	8	4	8	2	1	42
3497	372	809	73	8	4	9	2	1	42
3498	330	810	76	43	3	4	1	1	
3499	330	810	76	43	3	5	1	1	0
3500	330	810	76	43	5	4	1	1	14
3501	330	810	76	43	5	5	1	1	14
3502	73	811	182	18	2	14	4	1	120
3503	73	811	182	18	2	15	4	1	120
3504	73	811	182	18	2	16	4	1	120
3505	73	811	182	18	2	17	4	1	120
3506	5	812	76	43	2	4	1	1	16
3507	5	812	76	43	2	5	1	1	16
3508	5	812	76	43	4	4	1	1	16
3509	5	812	76	43	4	5	1	1	16
3510	88	813	41	13	2	16	2	1	40
3511	88	813	41	13	2	17	2	1	40
3512	88	813	41	13	6	14	2	1	40
3513	88	813	41	13	6	15	2	1	40
3514	56	814	155	34	2	16	1	1	14
3515	56	814	155	34	2	17	1	1	14
3516	56	814	155	34	4	16	1	1	14
3517	56	814	155	34	4	17	1	1	14
3518	153	815	87	43	4	8	1	1	26
3519	153	815	87	43	4	9	1	1	26
3520	207	816	5	27	3	2	4	1	
3521	207	816	5	27	3	3	4	1	
3522	207	816	5	27	3	4	4	1	
3523	207	816	5	27	3	5	4	1	
3528	109	819	41	13	3	14	2	1	45
3529	109	819	41	13	3	15	2	1	45
3530	109	819	41	13	5	14	2	1	45
3531	109	819	41	13	5	15	2	1	45
3532	325	820	40	13	6	14	2	1	44
3533	325	820	40	13	6	15	2	1	44
3534	325	820	40	13	6	16	2	1	44
3535	325	820	40	13	6	17	2	1	44
3540	351	822	60	40	2	8	2	1	41
3541	351	822	60	40	2	9	2	1	41
3542	351	822	60	40	5	8	2	1	51
3543	351	822	60	40	5	9	2	1	51
3544	93	823	18	33	6	14	4	1	123
3545	93	823	18	33	6	15	4	1	123
3546	93	823	18	33	6	16	4	1	123
3547	93	823	18	33	6	17	4	1	123
3548	94	824	154	34	2	2	1	1	14
3549	94	824	154	34	2	3	1	1	14
3550	94	824	154	34	4	2	1	1	14
3551	94	824	154	34	4	3	1	1	14
3552	206	825	41	13	2	4	2	1	41
3553	206	825	41	13	2	5	2	1	41
3554	206	825	41	13	4	4	2	1	41
3555	206	825	41	13	4	5	2	1	41
3556	165	826	158	32	6	2	1	1	19
3557	165	826	158	32	6	3	1	1	19
3558	165	826	158	32	6	4	1	1	19
3559	165	826	158	32	6	5	1	1	19
3560	194	827	8	8	5	2	2	1	48
3561	194	827	8	8	5	3	2	1	48
3571	168	830	158	32	5	9	1	1	
3572	168	830	158	32	5	10	1	1	
3573	51	831	110	27	2	4	4	2	34
3574	51	831	110	27	2	5	4	2	34
3575	51	831	110	27	4	4	4	2	34
3576	51	831	110	27	4	5	4	2	34
3577	173	832	36	36	4	17	17	1	
3578	173	832	36	36	4	17	17	1	
3579	314	833	79	40	3	14	2	1	39
3580	314	833	79	40	3	15	2	1	39
3581	314	833	79	40	3	16	2	2	128
3582	314	833	79	40	3	17	2	2	128
3583	314	833	79	40	5	14	2	2	211
3584	314	833	79	40	5	15	2	2	211
3585	314	833	79	40	5	16	2	1	211
3586	314	833	79	40	5	17	2	1	211
3587	26	834	156	32	5	2	1	1	6
3588	26	834	156	32	5	3	1	1	6
3593	373	836	120	41	3	1	17	1	
3594	373	836	120	41	3	2	17	1	
3595	373	836	120	41	3	3	17	1	
3596	373	836	120	41	3	4	17	1	
3597	373	836	120	41	3	5	17	1	
3598	373	836	120	41	3	6	17	1	
3611	227	840	137	18	2	8	4	1	111
3612	227	840	137	18	2	9	4	1	111
3613	227	840	137	18	4	8	4	1	111
3614	227	840	137	18	4	9	4	1	111
3615	364	841	35	33	3	2	4	1	58
3616	364	841	35	33	3	3	4	1	58
3617	364	841	35	33	3	4	4	1	58
3618	364	841	35	33	3	5	4	1	58
3619	375	842	158	32	6	14	1	1	16
3620	375	842	158	32	6	15	1	1	16
3621	375	842	158	32	6	16	1	1	16
3622	375	842	158	32	6	17	1	1	16
3623	310	843	43	27	6	8	4	1	111
3624	310	843	43	27	6	9	4	1	111
3625	310	843	43	27	6	10	4	1	111
3626	310	843	43	27	6	11	4	1	111
3631	57	845	5	27	5	2	4	1	
3632	57	845	5	27	5	3	4	1	
3633	57	845	5	27	5	4	4	1	
3634	57	845	5	27	5	5	4	1	
3635	137	846	88	31	5	12	17	1	
3636	137	846	88	31	5	13	17	1	
3637	203	847	77	38	3	16	4	1	
3638	203	847	77	38	3	17	4	1	
3639	203	847	77	38	7	8	4	1	
3640	203	847	77	38	7	9	4	1	
3641	203	847	77	38	7	10	4	1	
3642	203	847	77	38	7	11	4	1	
3643	259	848	12	13	3	14	2	1	31
3644	259	848	12	13	3	15	2	1	31
3645	259	848	12	13	3	16	2	1	31
3646	259	848	12	13	3	17	2	1	31
3647	326	849	167	29	3	2	5	1	103
3648	326	849	167	29	3	3	5	1	103
3649	326	849	167	29	3	4	5	1	103
3650	326	849	167	29	3	5	5	1	103
3651	326	849	167	29	4	4	5	1	103
3652	326	849	167	29	4	5	5	1	103
3653	326	849	167	29	6	8	5	1	103
3654	326	849	167	29	6	9	5	1	103
3655	326	849	167	29	6	10	5	1	103
3656	326	849	167	29	6	7	5	1	103
3657	215	850	166	8	5	8	2	1	31
3658	215	850	166	8	5	9	2	1	31
3659	115	851	77	38	3	14	4	1	113
3660	115	851	77	38	3	15	4	1	113
3661	115	851	77	38	5	14	4	1	113
3662	115	851	77	38	5	15	4	1	113
3669	377	853	120	41	5	2	17	1	
3670	377	853	120	41	5	3	17	1	
3671	377	853	120	41	5	4	17	1	
3672	377	853	120	41	5	5	17	1	
3673	378	854	60	40	6	2	15	2	209
3674	378	854	60	40	6	3	15	2	209
3675	378	854	60	40	6	4	15	2	209
3676	378	854	60	40	6	5	15	2	209
3677	107	855	53	25	2	8	5	1	108
3678	107	855	53	25	2	9	5	1	108
3679	107	855	53	25	2	7	5	1	108
3680	107	855	53	25	3	8	5	1	108
3681	107	855	53	25	3	7	5	1	108
3682	157	856	154	34	2	4	1	1	24
3683	157	856	154	34	2	5	1	1	24
3684	157	856	154	34	4	4	1	1	9
3685	157	856	154	34	4	5	1	1	9
3686	154	857	76	43	2	4	1	1	
3687	154	857	76	43	2	5	1	1	
3688	154	857	76	43	4	4	1	1	
3689	154	857	76	43	4	5	1	1	
3694	379	859	20	39	3	15	17	1	
3695	379	859	20	39	3	16	17	1	
3696	379	859	20	39	3	17	17	1	
3697	379	859	20	39	3	17	17	1	
3698	379	859	20	39	7	7	17	1	
3699	379	859	20	39	7	9	17	1	
3700	107	860	53	25	5	2	5	1	91
3701	107	860	53	25	5	3	5	1	91
3702	107	860	53	25	5	4	5	1	91
3703	107	860	53	25	5	5	5	1	91
3704	51	861	110	27	5	2	4	1	123
3705	51	861	110	27	5	3	4	1	123
3706	51	861	110	27	5	4	4	1	123
3707	51	861	110	27	5	5	4	1	123
3708	380	862	76	43	2	4	1	1	4
3709	380	862	76	43	2	5	1	1	4
3710	380	862	76	43	4	4	1	2	4
3711	380	862	76	43	4	5	1	2	4
3712	381	863	166	8	2	8	2	1	38
3713	381	863	166	8	2	9	2	1	38
3714	137	864	88	31	2	8	17	1	
3715	137	864	88	31	2	9	17	1	
3716	137	864	88	31	2	10	17	1	
3717	137	864	88	31	2	11	17	1	
3718	137	864	88	31	5	2	17	1	
3719	137	864	88	31	5	3	17	1	
3720	137	864	88	31	5	4	17	1	
3721	137	864	88	31	5	5	17	1	
3722	252	865	5	27	5	2	1	1	52
3723	252	865	5	27	5	3	1	1	52
3724	252	865	5	27	5	4	1	1	52
3725	252	865	5	27	5	5	1	1	52
3726	137	866	88	31	3	11	17	1	
3737	191	869	161	16	3	4	5	1	99
3738	191	869	161	16	3	5	5	1	99
3743	89	871	30	31	3	3	17	1	
3744	89	871	30	31	3	4	17	1	
3745	89	871	30	31	3	5	17	1	
3746	89	871	30	31	3	6	17	1	
3747	382	872	79	40	5	14	2	1	53
3748	382	872	79	40	5	15	2	1	53
3749	382	872	79	40	5	16	2	1	53
3750	382	872	79	40	5	17	2	1	53
3751	220	873	43	27	2	8	4	1	125
3752	220	873	43	27	2	9	4	1	125
3753	220	873	43	27	2	10	4	1	125
3754	220	873	43	27	2	11	4	1	125
3755	156	874	40	13	2	14	2	1	49
3756	156	874	40	13	2	15	2	1	49
3757	156	874	40	13	3	14	2	1	49
3758	156	874	40	13	3	15	2	1	49
3767	144	877	152	15	5	14	2	1	39
3768	144	877	152	15	5	15	2	1	39
3769	144	877	152	15	5	16	2	1	39
3770	144	877	152	15	5	17	2	1	39
3775	383	879	7	30	4	8	1	1	3
3776	383	879	7	30	4	9	1	1	3
3777	383	879	7	30	5	8	1	1	3
3778	383	879	7	30	5	9	1	1	3
3779	383	879	7	30	5	10	1	1	3
3780	292	880	19	38	6	10	2	1	58
3781	292	880	19	38	6	11	2	1	58
3782	65	881	167	29	2	8	5	1	61
3783	65	881	167	29	2	9	5	1	61
3784	65	881	167	29	2	10	5	1	61
3785	65	881	167	29	2	11	5	1	61
3786	65	881	167	29	3	8	5	1	61
3787	65	881	167	29	3	9	5	1	61
3788	65	881	167	29	3	10	5	1	61
3789	65	881	167	29	3	11	5	1	61
3790	65	881	167	29	4	8	5	1	61
3791	65	881	167	29	4	9	5	1	61
3792	65	881	167	29	4	10	5	1	61
3793	65	881	167	29	4	11	5	1	61
3794	65	881	167	29	5	8	5	1	61
3795	65	881	167	29	5	9	5	1	61
3796	65	881	167	29	5	10	5	1	61
3797	65	881	167	29	5	11	5	1	61
3802	168	883	158	32	6	14	1	1	26
3803	168	883	158	32	6	15	1	1	26
3804	168	883	158	32	6	16	1	1	26
3805	168	883	158	32	6	17	1	1	26
3811	372	885	73	8	3	8	2	1	40
3812	372	885	73	8	3	9	2	1	40
3813	202	886	19	38	2	14	2	1	36
3814	202	886	19	38	2	15	2	1	36
3815	202	886	19	38	4	14	2	1	8
3816	202	886	19	38	4	15	2	1	8
3817	384	887	156	32	3	4	1	1	7
3818	384	887	156	32	3	5	1	1	7
3819	232	888	54	21	6	2	5	1	85
3820	232	888	54	21	6	3	5	1	85
3821	232	888	54	21	6	4	5	1	85
3822	232	888	54	21	6	5	5	1	85
3823	274	889	156	32	3	4	5	1	90
3824	274	889	156	32	3	5	5	1	90
3825	274	889	156	32	3	8	5	1	90
3826	274	889	156	32	3	7	5	1	90
3842	88	891	41	13	3	14	2	1	40
3843	88	891	41	13	3	15	2	1	40
3844	88	891	41	13	5	14	2	1	40
3845	88	891	41	13	5	15	2	1	40
3846	302	892	74	40	2	14	2	1	127
3847	302	892	74	40	2	15	2	1	127
3848	302	892	74	40	2	16	2	1	127
3849	302	892	74	40	2	17	2	1	127
3850	385	893	5	27	3	2	1	1	21
3851	385	893	5	27	3	3	1	1	21
3852	385	893	5	27	3	4	1	1	21
3853	385	893	5	27	3	5	1	1	21
3862	242	896	166	8	3	8	2	1	31
3863	242	896	166	8	3	9	2	1	31
3864	242	896	166	8	5	10	2	1	31
3865	242	896	166	8	5	11	2	1	31
3866	42	897	19	38	2	14	2	1	24
3867	42	897	19	38	2	15	2	1	24
3868	71	898	35	33	3	8	4	1	109
3869	71	898	35	33	3	9	4	1	109
3870	71	898	35	33	3	10	4	1	109
3871	71	898	35	33	3	11	4	1	109
3876	63	900	179	18	5	2	4	1	
3877	63	900	179	18	5	3	4	1	
3878	63	900	179	18	5	4	4	1	
3879	63	900	179	18	5	5	4	1	
3880	195	901	103	42	5	2	5	1	90
3881	195	901	103	42	5	3	5	1	90
3882	195	901	103	42	5	4	5	1	90
3883	195	901	103	42	5	5	5	1	90
3884	35	902	93	32	3	2	1	1	14
