#ID	Group	Course	Name
1410	351	60	Linguagens Formais E Autômatos - d79c6256b9bdac53a55801a066b70da3
1411	36	60	Engenharia De Requisitos - d7a84628c025d30f7b2c52c958767e76
1412	310	43	Trabalho De Conclusão De Curso Ii - d82118376df344b0010f53909b961db3
1413	275	18	Formação Do Território Brasileiro - d827f12e35eae370ba9c65b7f6026695
1414	313	60	Lógica Matemática - d8330f857a17c53d217014ee776bfd50
1415	42	19	Fundamentos De Matemática - d840cc5d906c3e9c84374c8919d2074e
1417	144	152	Filosofia Antiga - d87445c72cd9e4b92ab2d4a48b0f2e8a
1418	72	180	Tutorial Em Saúde Ii - d8bf84be3800d12f74d8b05e9b89836f
1419	136	158	Física Aplicada À Biologia - d8d31bd778da8bdd536187c36e48892b
1420	389	4	Jornalismo Especializado - d91d1b4d82419de8a614abce9cc0e6d4
1421	10	142	Ciências Da Natureza - Fisica I - d94e18a8adb4cc0f623f7a83b1ac75b4
1423	107	53	Patologia Geral - d97b476f273fa2e2fe61846b88f2ce41
1424	461	77	Probabilidade I - d9fc0cdb67638d50f411432d0d41d0ba
1425	142	74	Fundamentos De Matemática Para Computação - d9ff90f4000eacd3a6c9cb27f78994cf
1426	177	87	Álgebra Linear - da0d1111d2dc5d489242e60ebcbaf988
1427	10	142	Ciências Da Natureza - Biologia Ii - da11e8cd1811acb79ccf0fd62cd58f86
1428	276	158	Psicologia Da Educação Ii - da8ce53cf0240070ce6c69c48cd588ee
1430	462	179	Tópicos De Sociologia I - daaaf13651380465fc284db6940d8478
1432	463	93	Análise De Bacias Hidrográficas - db116b39f7a3ac5366079b1d9fe249a5
1441	93	18	Geografia Agrária I - dc16622ddc767e6bc1200fe5df2fbdfb
1442	168	158	Educação Em Saúde - dc19d7cdbed98decc905ef31c795eda0
1444	29	157	Trabalho De Conclusão De Curso Ii - dc40b7120e77741d191c0d2b82cea7be
1446	464	19	Cálculo Integral - dc58e3a306451c9d670adcd37004f48f
1447	428	166	Bioquímica De Biomoléculas - dc5c768b5dc76a084531934b34601977
1448	107	53	Bacteriologia Humana - dc5d637ed5e62c36ecb73b654b05ba2a
1449	83	60	Computação E Sociedade - dc6a70712a252123c40d2adba6a11d84
1450	305	79	Sistemas De Apoio À Decisão - dc72077c823312bfde3942e31e70f360
1451	427	73	Bioquímica De Biomoléculas - dca5672ff3444c7e997aa9a2c4eb2094
1452	194	8	Microbiologia Básica - dcc5b77909454e404a29f9b494fc5a49
1454	156	40	Gestão De Pessoas Ii - dd055f53a45702fe05e449c30ac80df9
1456	466	54	Gestalt E Grupos - dd28e50635038e9cf3a648c2dd17ad0a
1458	13	43	Iniciação Acadêmica  Práticas De Pesquisa - dd77279f7d325eec933f05b1672f6a1f
1459	8	161	Fundamentos Teórico-Práticos Do Sus - dda04f9d634145a9c68d5dfe53b21272
1460	117	93	Ecofisiologia Vegetal - ddd074c99d08e4235696159e53bbc203
1461	283	158	Estágio Curricular Obrigatório I - ddd9dda6bfaf0bb1525a8a27c3ee6131
1463	266	167	Método Clínico Iii - de03beffeed9da5f3639a621bcab5dd4
1466	372	73	Morfologia E Taxonomia Vegetal - de73998802680548b916f1947ffbad76
1467	156	40	Marketing I - deb54ffb41e085fd7f69a75b6359c989
1468	282	179	Avaliação De Políticas Públicas - df0aab058ce179e4f7ab135ed4e641a9
1469	234	79	Auditoria De Sistemas - df1f1d20ee86704251795841e6a9405a
1470	99	155	Fundamentos Filosóficos E Sócio-Hist. Da Educação - df263d996281d984952c07998dc54358
1471	225	158	Biofísica - df4fe8a8bcd5c95cdb640aa9793bb32b
1472	137	88	Saúde Mental I - df56e590925db7e616440725054ac859
1474	56	155	Psicologia Da Educação Ii - df7f28ac89ca37bf1abd2f6c184fe1cf
1475	372	73	Física Ii - df9028fcb6b065e000ffe8a4f03eeb38
1477	156	40	Responsabilidade Socioambiental Corporativa - dfce06801e1a85d6d06f1fdd4475dacd
1479	120	87	Química Inorgânica - e00da03b685a0dd18fb6a08af0923de0
1480	467	74	Projeto De Software - e02e27e04fdff967ba7d76fb24b8069d
1482	77	58	Antropologia 1 - e0688d13958a19e087e123148555e4b4
1483	116	18	Metodologia De Ensino De Geografia I - e069ea4c9c233d36ff9c7f329bc08ff1
1485	310	43	Introdução À Ciência Política - e077e1a544eec4f0307cf5c3c721d944
1486	351	60	Sistemas Operacionais - e0a209539d1e74ab9fe46b9e01a19a97
1487	156	40	Matemática Financeira - e0ab531ec312161511493b002f9be2ee
1489	469	78	Trabalho De Conclusão De Curso Ii - e113bb92c69391dd39e2488f9f588382
1490	107	53	Epidemiologia - e1314fc026da60d837353d20aefaf054
1491	60	92	Química Geral - e139c454239bfde741e893edb46a06cc
1493	409	5	Rp Especializada I - e17184bcb70dcf3942c54e0b537ffc6d
1494	13	43	Administração - e19347e1c3ca0c0b97de5fb3b690855a
1496	51	110	Tópicos Em Gestão Da Informação I - e1e32e235eee1f970470a3a6658dfdd5
1497	322	145	Pesquisa Histórica Ii - e205ee2a5de471a70c1fd1b46033a75f
1498	470	93	Ecologia Comportamental - e21e4e58ad9ab56e8a4634046da90113
1500	273	161	Imunologia Básica - e27f55aa5b111d222e3f5ad2fd836ee8
1501	254	105	História Dos Museus - e2a2dcc36a08a345332c751b2f2e476c
1502	161	87	Fundamentos De Higiene E Segurança Do Trabalho - e2c420d928d4bf8ce0ff2ec19b371514
1506	472	12	Elaboração E Análise De Projetos - e45823afe1e5120cec11fc4c379a0c67
1507	139	166	Física I - e4873aa9a05cc5ed839561d121516766
1509	449	76	Controle Digital De Processos - e49b8b4053df9505e1f48c3a701c0682
1510	79	155	Mecânica Clássica I - e4bb4c5173c2ce17fd8fcd40041c068f
1511	252	5	Tópicos Contemporâneos: Mídias Digitais - e515df0d202ae52fcebb14295743063b
1513	30	155	Física Iii - e555ebe0ce426f7f9b2bef0706315e0c
1514	473	120	Métodos E Técnicas De Pesquisa Social Ii - e56b06c51e1049195d7b26d043c478a0
1515	184	13	Estatística - e57c6b956a6521b28495f2886ca0977a
1516	446	40	Direito Empresarial - e5841df2166dd424a57127423d276bbe
1517	474	91	Química Ambiental - e58aea67b01fa747687f038dfde066f6
1519	380	76	Física 3 - e5a4d6bf330f23a8707bb0d6001dfbe8
1522	144	152	Tópicos De Ontologia E Metafísica - e60eb9abf60f82017dac678d8b730419
1523	109	41	Sistemas De Informações Contábeis - e6384711491713d29bc63fc5eeb5ba4f
1524	157	154	Física Iv - e655c7716a4b3ea67f48c6322fc42ed6
1525	275	18	Trabalho De Conclusão De Curso I - e6c2dc3dee4a51dcec3a876aa2339a78
1526	476	12	Cálculo 2b - e6cb2a3c14431b55aa50c06529eaa21b
1528	115	77	Cálculo Iii - e71e5cd119bbc5797164fb0cd7fd94a4
1529	340	40	Fundamentos Da Macroeconomia - e727fa59ddefcefb5d39501167623132
1530	198	13	Linguagem E Matemática - e77dbaf6759253c7c6d0efc5690369c7
1531	364	35	Prática De Campo Em Geografia - e7e23670481ac78b3c4122a99ba60573
1533	368	12	Cálculo 1b - e820a45f1dfc7b95282d10b6087e11c0
1534	340	40	Direito Tributário - e836d813fd184325132fca8edcdfb40e
1538	186	157	Química Geral Teórica - e92d74ccacdc984afa0c517ad0d557a6
1539	224	18	Fundamentos Filosóficos E Sócio-Históricos Da Educ - e94550c93cd70fe748e6982b3439ad3b
1540	158	83	Teorias Da Arquitetura - e94f63f579e05cb49c05c2d050ead9c0
1542	208	91	Fundamentos Filosófico E Sócio-Histór. Da Educação - e995f98d56967d946471af29d7bf99f1
1544	144	152	Lógica - e9b7fcc222cc82df5273cda93f90531c
1545	34	12	Economia Brasileira Ii - ea119a40c1592979f51819b0bd38d39d
1546	34	12	Teoria Dos Jogos - ea159dc9788ffac311592613b7f71fbb
1549	82	93	Ecologia Comportamental - ea5a486c712a91e48443cd802642223d
1550	477	120	Trabalho De Conclusão De Curso Ii - ea8fcd92d59581717e06eb187f10666d
1551	418	4	Língua Portuguesa - eaa32c96f620053cf442ad32258076b9
1552	478	53	Físico-Química - eaa52f3366768bca401dca9ea5b181dd
1553	77	58	Introdução À Metodologia Científica - eb06b9db06012a7a4179b8f3cb5384d3
1554	194	8	Físico-Química - eb0ecdb070a1a0ac46de0cd733d39cf3
1558	28	88	Saúde Coletiva I - ebd6d2f5d60ff9afaeda1a81fc53e2d0
1559	283	158	Anatomia Vegetal - ec30c0dc9717415363efe767c554f726
1561	161	87	Química Fundamental - eccbc87e4b5ce2fe28308fd9f2a7baf3
1564	479	53	Toxicologia Geral - eddea82ad2755b24c4e168c5fc2ebd40
1565	99	155	Fundamentos Filosóficos E Sócio-Hist. Da Educação - edfbe1afcf9246bb0d40eb4d8027d90f
1566	165	158	Bioestatística - ee26fc66b1369c7625333bedafbfcaf6
1567	97	19	Didática Da Matemática I - ee8fe9093fbbb687bef15a38facc44d2
1568	212	12	Demografia Econômica - eed5af6add95a9a6f1252739b1ad8c24
1570	184	13	Tópicos Em Matemática - ef0917ea498b1665ad6c701057155abe
1571	423	170	Química Geral B - ef1e491a766ce3127556063d49bc2f98
1572	259	12	Finanças I - ef2a4be5473ab0b3cc286e67b1f59f44
1574	480	91	Cálculo 2b - ef4e3b775c934dada217712d76f3d51f
1575	51	110	Mercadologia - ef575e8837d065a1683c022d2077d342
1576	359	53	Farmácia Clínica - ef71964b1abe67e8252a1e27476e12b6
1577	328	60	Empreendedorismo - ef8446f35513a8d6aa2308357a268a7e
1578	481	7	Farmacologia - efdf562ce2fb0ad460fd8e9d33e57f57
1579	482	120	Estágio Supervisionado Iii - effc299a1addb07e7089f9b269c31f2f
1580	144	152	Filosofia Antiga I - f085290f99a9ab117e8bf7280b9591fd
1583	246	168	Química Geral B - f0f6ba4b5e0000340312d33c212c3ae8
1584	150	95	Representação Descritiva I - f0fcf351df4eb6786e9bb6fc4e2dee02
1585	10	142	Ciências Da Natureza - Química I - f12f2b34a0c3174269c19e21c07dee68
1586	199	104	Bioensaio - f15d337c70078947cfe1b5d6f0ed3f13
1588	355	87	Engenharia Bioquímica - f18a6d1cde4b205199de8729a6637b42
1589	82	93	Metodologia Científica E Filosofia Da Ciência - f1981e4bd8a0d6d8462016d2fc6276b3
1590	202	19	Prática De Ensino Orientada - f1c1592588411002af340cbaedd6fc33
1592	21	13	Fundamentos De Matemática - f1e2b2c9255d552500a833ac828cd635
1594	42	19	Geometria Plana - f2201f5191c4e92cc5af043eebfd0946
1596	253	167	Determinantes Biológicos No Processo Saúde - Doença I - f26040d2f3ac8ef787f745ed0bfc9fc1
1597	156	40	Finanças De Longo Prazo - f26dab9bf6a137c3b6782e562794c2f2
1598	130	7	Imunologia - f28d8fbe288d39709c2bd7ca474c63be
1599	267	166	Morfologia E Taxonomia Vegetal - f2c09f525ffdfcb268630e20465be49f
1600	485	156	Radiobiologia - f3144cefe89a60d6a1afaf7859c5076b
1601	206	41	Contabilidade Intermediária 1 - f3173935ed8ac4bf073c1bcd63171f8a
1603	133	5	Teoria Da Imagem - f33ba15effa5c10e873bf3842afb46a6
1604	29	157	Paleobiologia - f39ae9ff3a81f499230c4126e01f421b
1606	486	120	Mét. E Téc. De Pesq Social I - Metodologia Teórica - f3bd5ad57c8389a8a1a541a76be463bf
1607	210	157	Biologia Parasitária - f3d7d3f8a0849dce080e37d1a1696aae
1608	430	60	Programação Orientada A Objetos - f3e52c300b822a8123e7ace55fe15c08
1609	109	41	Tópicos Em Contabilidade I - f442d33fa06832082290ad8544a8da27
1610	487	69	Gestão De Projetos - f4552671f8909587cf485ea990207f3b
1614	141	161	Sociologia - f4dd765c12f2ef67f98f3558c282a9cd
1615	144	152	Tópicos De Filosofia Política - f5027ea4de06ca017f80546012e9f535
1616	109	41	Prática E Estágio Contábil I - f50a6c02a3fc5a3a5d4d9391f05f3efc
1617	488	18	Tópicos Em Geografia Humana - f516dfb84b9051ed85b89cdc3a8ab7f5
1618	489	120	Sociologia Iii - f52378e14237225a6f6c7d802dc6abbd
1619	68	88	Processo De Cuidar Em Saúde Da Criança E Do Adolescente Ii - f52854cc99ae1c1966b0a21d0127975b
1622	282	179	Sociologia Da Violência E Do Conflito - f57a2f557b098c43f11ab969efe1504b
1623	84	156	Parasitologia Básica - f5b4f6a8462eda80dbedf6a393806c49
1624	132	157	Tópicos Em Biologia I - f5c3dd7514bf620a1b85450d2ae374b1
1625	206	41	Contabilidade Governamental Ii - f60bb6bb4c96d4df93c51bd69dcc15a0
1628	111	79	Banco De Dados - f65aa91fbc299bd73f4cada460f6cee1
1629	98	161	Planejamento De Unidades De Alimentação E Nutrição - f66e5f384e8f8aa1d09734d8692a4299
1630	84	156	Biologia Molecular - f670ef5d2d6bdf8f29450a970494dd64
1631	367	166	Fisiologia Do Metabolismo Vegetal - f697aa712a0bea63e9fc579b63a662bf
1632	145	133	Administração - f69e505b08403ad2298b9f262659929a
1633	199	104	Soberania Alimentar - f6e794a75c5d51de081dbefa224304f9
1634	384	156	Metodologia Qualitativa Em Saúde - Procedimentos Do Trabalho De Campo - f708f064faaf32a43e4d3c784e6af9ea
1635	263	77	Estatística I - f7696a9b362ac5a51c3dc8f098b73923
1636	30	155	Estágio I - f79921bbae40a577928b76d2fc3edc2a
1637	144	152	Filosofia Da Linguagem - f7aa8576835cc544e181f6b68717b9b9
1640	198	13	Geometria Analítica - f7e0b956540676a129760a3eae309294
1642	432	77	Introdução A Computação - f7e9050c92a851b0016442ab604b0488
1643	171	179	Ciência Política 3 - f7f580e11d00a75814d2ded41fe8e8fe
1644	156	40	Inovação E Marketing De Novos Produtos - f80bf05527157a8c2a7bb63b22f49aaa
1645	288	81	Introdução À Climatologia - f80ff32e08a25270b5f252ce39522f72
1647	115	77	Estatística Computacional I - f8b932c70d0b2e6bf071729a4fa68dfc
1648	73	182	Antropologia 1 - f8da71e562ff44a2bc7edf3578c593da
1649	241	80	Microbiologia Zootécnica - f8fcc9b5542ba0f682627ea368ed7de0
1650	4	69	Controle Estatístico De Processo - f9028faec74be6ec9b852b0a542e2f39
1651	253	167	Saúde, Família E Comunidade Iii - f9650a4d9fe4f8366ef77dfd558ecccd
1652	490	18	Climatologia Ii - f976b57bb9dd27aa2e7e7df2825893a6
1653	42	19	Cálculo Diferencial - fa14d4fe2f19414de3ebd9f63d5c0169
1654	65	167	Saúde Da Criança, Adolescente E Saúde Coletiva Infantil - fa1e9c965314ccd7810fb5ea838303e5
1655	183	18	Estágio Supervisionado Em Geografia I - fa2431bf9d65058fe34e9713e32d60e6
1656	332	105	Teorias Do Objeto E Estudos De Cultura Material - fa3a3c407f82377f55c19c5d403335c7
1659	132	157	Tópicos Em Genética - faacbcd5bf1d018912c116bf2783e9a1
1660	206	41	Organização, Sistemas E Métodos - faafda66202d234463057972460c04f5
1661	189	161	Farmacologia Aplicada À Nutrição - facf9f743b083008a894eee7baa16469
1662	491	26	Monografia Jurídica I (Projeto) - fae0b27c451c728867a567e8c1bb4e53
1663	156	40	Negócios Internacionais - fb2e203234df6dee15934e448ee88971
1665	77	58	Ciência Política 1 - fb4ab556bc42d6f0ee0f9e24ec4d1af0
1666	164	120	Ciência Política Iii - fb508ef074ee78a0e58c68be06d8a2eb
1667	156	40	Marketing Ii - fb87582825f9d28a8d42c5e5e5e8b23d
1668	359	53	Química Orgânica - fb89fd138b104dcf8e2077ad2a23954d
1669	226	133	Desenvolvimento De Projeto - fb8feff253bb6c834deb61ec76baa893
1671	492	53	Farmacologia Ii - fc03d48253286a798f5116ec00e99b2b
1672	389	4	Assessoria E Consultoria Em Comunicação - fc2c7c47b918d0c2d792a719dfb602ef
1674	206	41	Contabilidade De Seguros E Previdência - fc528592c3858f90196fbfacc814f235
1675	131	12	Estatística Econômica E Introdução À Econometria - fc6709bfdf0572f183c1a84ce5276e96
1677	25	78	Trabalho De Conclusão De Curso I - fca0789e7891cbc0583298a238316122
1678	157	154	Mecânica Clássica Ii - fcdf25d6e191893e705819b177cddea0
1679	5	76	Administração Da Produção E Operações - fd5c905bcd8c3348ad1b35d7231ee2b1
1680	21	13	Cálculo Diferencial - fd69dbe29f156a7ef876a40a94f65599
1681	109	41	Contabilidade De Seguros E Previdência - fddd7938a71db5f81fcc621673ab67b7
1684	220	43	Sociologia - fe51510c80bfd6e5d78a164cd5b1f688
1686	493	83	Tópicos Especiais Em Teoria E Estética Da Arquitetura E Da Arte - fe70c36866add1572a8e2b96bfede7bf
1687	227	137	Trabalho De Conclusão De Curso 2 - fe73f687e5bc5280214e0486b273a5f9
1689	167	142	Matemática Para Ciências Da Natureza I - fe8c15fed5f808006ce95eddb7366e35
1690	34	12	Organização Industrial - fea9c11c4ad9a395a636ed944a28b51a
1691	171	179	Antropologia 3 - feab05aa91085b7a8012516bc3533958
1692	239	74	Engenharia De Software - fec87a37cdeec1c6ecf8181c0aa2d3bf
1693	102	40	Estatística Descritiva E Probabilidade - fec8d47d412bcbeece3d9128ae855a7a
1694	494	83	Sistemas Estruturais Na Arquitetura Ii - fecf2c550171d3195c879d115440ae45
1697	41	40	Fundamentos De Contabilidade - fface8385abbf94b4593a0ed53a0c70f
1698	191	161	Gestão De Unidades De Alimentação E Nutrição - ffb873315aaa1692c0d78a903f05e59a
1699	275	18	Estágio Supervisionado Em Geografia Iii - ffedf5be3a86e2ee281d54cdc97bc1cf
1700	279	43	Seminários Temáticos Em Comunicação - ffeed84c7cb1ae7bf4ec4bd78275bb98
1701	277	133	Introdução À Computação - 007349dc94f006a55a2f73efcf050838
1702	68	88	Processo De Cuidar Em Saúde Da Criança E Do Adolescente Ii - 01ed5559df15bb8b5e514ef8e91b89d6
1704	496	41	Tópicos Em Contabilidade I - 03fa2f7502f5f6b9169e67d17cbf51bb
1707	20	8	Geometria Analítica - 045cf83ab0722e782cf72d14e44adf98
1708	34	12	Economia Política - 058d6f2fbe951a5a56d96b1f1a6bca1c
1712	499	189	Lógica Matemática - 110eec23201d80e40d0c4a48954e2ff5
1714	500	188	Química Geral - 18ad9899f3f21a5a1583584d5f11c0c0
1717	109	41	Tópicos Em Contabilidade I - 220c77af02f8ad8561b150d93000ddff
1722	34	12	Fundamentos De Contabilidade - 33267e5dc58fad346e92471c43fcccdc
1723	500	188	Introdução À Química Industrial - 358aee4cc897452c00244351e4d91f69
1724	229	83	Espaço Arquitetônico: Percepção E Representação - 35c5a2cb362c4d214156f930e7d13252
1726	34	12	Fundamentos De Contabilidade - 362387494f6be6613daea643a7706a42
1727	166	167	Determinantes Biológicos No Processo Saúde - Doença I - 370bfb31abd222b582245b977ea5f25a
1730	20	8	Física I - 44ac09ac6a149136a4102ee4b4103ae6
1732	109	41	Tópicos Em Contabilidade Ii - 4bbdcc0e821637155ac4217bdab70d2e
1736	69	79	Comunicação Organizacional - 5a99158e0c52f9e7d290906c9d08268d
1737	206	41	Tópicos Em Contabilidade Ii - 64a08e5f1e6c39faeb90108c430eb120
1738	109	41	Tópicos Em Contabilidade Ii - 65f2a94c8c2d56d5b43a1a3d9d811102
1739	313	60	Algoritmos E Estruturas De Dados 1 - 66f1aba1942908a7b3e9c91f4f87814b
1740	299	154	Introdução À Computação - 6bf44b38b76969f8e940603664c1fdde
1743	229	83	Desenho: Observação E Expressão - 7f141cf8e7136ce8701dc6636c2a6fe4
1745	68	88	Processo De Cuidar Em Saúde Da Criança E Do Adolescente Ii - 8094fb55d420dcec4c82b991dc7cea1f
1746	206	41	Tópicos Em Contabilidade I - 81c2f886f91e18fe16d6f4e865877cb6
1749	263	77	Cálculo Diferencial - 98d8a23fd60826a2a474c5b4f5811707
1751	69	79	Laboratório De Engenharia De Software - 9c8bd3c3df1fb5815d1aaa844cf76ffa
1754	36	60	Visualização De Informações - a44834e7b229346e9772ded2ad7b929a
1756	34	12	Economia Política - ad47a008a2f806aa6eb1b53852cd8b37
1757	500	188	Fundamentos Da Matemática Aplicados À Química - b096577e264d1ebd6b41041f392eec23
1758	436	83	Dibujo Del Paisaje Urbano - b0bef4c9a6e50d43880191492d4fc827
1760	8	161	Introdução À Prática Profissional - c058f544c737782deacefa532d9add4c
1761	505	74	Segurança - c315f0320b7cd4ec85756fac52d78076
1765	229	83	Introdução À Arquitetura I - d58e2f077670f4de9cd7963c857f2534
1766	499	189	Empreendedorismo - d790c9e6c0b5e02c87b375e782ac01bc
1767	109	41	Tópicos Em Contabilidade I - df0e09d6f25a15a815563df9827f48fa
1770	69	79	Linguagem De Programação Java - ee2e68a490bb372a4f3ffae4937c3f35
1771	20	8	Física I - f499d34bd87b42948b3960b8f6b82e74
1772	20	8	Cálculo 1a - f75526659f31040afeb61cb7133e4e6d
1774	8	161	Introdução À Prática Profissional - fb7b9ffa5462084c5f4e7e85a093e6d7
1776	506	88	Parasitologia Humana - 1cd138d0499a68f4bb72bee04bbec2d7
1780	509	142	Ciências Da Natureza: Química Iii - 92bf5e6240737e0326ea59846a83e076
1784	499	189	Introdução À Programação - f6185f0ef02dcaec414a3171cd01c697
1785	34	12	Princípios De Economia - 0d93f8ff81a09a8c04adcdc47ab63a02
1786	221	53	Cálculo 1c - 1264a061d82a2edae1574b07249800d6
1787	142	74	Cálculo 1a - 2e0bff759d057e28460eaa5b2cb118e5
1788	170	60	Cálculo Numérico - 4191ef5f6c1576762869ac49281130c9
1789	107	53	Bacteriologia Humana - 44a2e0804995faf8d2e3b084a1e2db1d
1790	40	167	Saúde Do Adulto E Do Idoso - Endocrinologia, Otorrinolaringologia, Cirurgia De Cabeça E Pescoço - 5be278a9e02bed9248a4674ff62fea2c
1791	65	167	Saúde Do Adulto E Do Idoso - Endocrinologia, Otorrinolaringologia, Cirurgia De Cabeça E Pescoço - 60243f9b1ac2dba11ff8131c8f4431e0
1792	239	74	Probabilidade E Estatística A - 74378afe5e8b20910cf1f939e57f0480
1793	110	79	Probabilidade E Estatística A - 952c3ff98a6acdc36497d839e31aa57c
1794	313	60	Geometria Analítica - a7f592cef8b130a6967a90617db5681b
1795	221	53	Cálculo 1c - ad82140cafe816c41a9c9974e9240b7a
1796	353	74	Álgebra Linear - ae587cfeea5ac21a8f1c1ea51027fef0
1797	269	167	Saúde Do Adulto E Do Idoso - Endocrinologia, Otorrinolaringologia, Cirurgia De Cabeça E Pescoço - aeefb050911334869a7a5d9e4d0e1689
1798	511	7	Imunologia - b19aa25ff58940d974234b48391b9549
1799	135	167	Saúde Do Adulto E Do Idoso - Endocrinologia, Otorrinolaringologia, Cirurgia De Cabeça E Pescoço - ccd45007df44dd0f12098f486e7e8a0f
1800	9	60	Álgebra Linear - d47844673f2db74d78da8687d794523d
1801	9	60	Probabilidade E Estatística A - e27a949795bbe863f31c3b79a2686770
1802	430	60	Equações Diferenciais Ordinárias - e465ae46b07058f4ab5e96b98f101756
1803	512	78	Estágio Em Educ. Inf. E Anos Ini. Do Ens. Fund Iii - ec0bfd000f253eff3acb1043e1c06979
1804	83	60	Cálculo 1a - fb3f76858cb38e5b7fd113e0bc1c0721
1806	516	24	Fisiologia - 0738069b244a1c43c83112b735140a16
1807	241	80	Imunologia Básica - 07a075d72817683426bce8451af3a6d5
1808	40	167	Saúde Do Adulto E Do Idoso - Psiquiatria/Medicina Legal E Saúde Mental Coletiva - 08e6bea8e90ba87af3c9554d94db6579
1809	478	53	Introdução À Farmacologia - 09b69adcd7cbae914c6204984097d2da
1810	427	73	Introdução À Computação - 0ecc37673b054c6fc872e202d67f2219
1811	89	30	Núcleos Temáticos De Pesquisa - 0fc170ecbb8ff1afb2c6de48ea5343e7
1812	9	60	Física Iii - 12311d05c9aa67765703984239511212
1813	430	60	Circuitos Digitais - 182e6c2d3d78eef40e5dac7da77a748f
1814	517	48	
1815	221	53	Farmacobotânica - 289efc4f6663841c81019864a04426de
1816	518	60	Direito - 28acfe2da49d2b9a7f177458256f2540
1817	519	13	Cálculo 1a - 2bc8ae25856bc2a6a1333d1331a3b7a6
1818	141	161	Promoção Da Saúde I - 2e43b384cf62c6111d2858bc0a357cbe
1819	221	53	Biofísica - 39d352b0395ba768e18f042c6e2a8621
1820	40	167	Saúde Da Criança, Adolescente E Saúde Coletiva Infantil - 3a20f62a0af1aa152670bab3c602feed
1821	313	60	Física I - 3fc2c60b5782f641f76bcefc39fb2392
1822	98	161	Educação Nutricional Ii - 450a0702188a107199b433177321acf5
1823	520	24	Farmacologia Aplicada A Enfermagem - 46b2644cbdf489fac0e2d192212d206d
1824	221	53	Farmacobotânica - 46f76a4bda9a9579eab38a8f6eabcda1
1825	516	24	Fisiologia - 4ea6a546c19499318091a9df40a13181
1826	34	12	Princípios De Economia - 562f3029ed2c641fc2954b65838bc423
1827	221	53	Bioquímica - 5eb029622d45725703507a247c8077c4
1828	372	73	Morfologia E Taxonomia Vegetal - 7446d146ffdce97bc63f51913a419e3a
1829	35	93	Ecologia Do Cerrado - 765d5fb115a9f6a3e0b23b80a5b2e4c4
1830	162	161	Nutrição Em Saúde Pública Ii - 769ec87596d1c7a9433c45ec2df00a30
1831	478	53	Introdução À Farmacologia - 77bfcc66008f46c1da5ad4dc4a79e5a8
1832	40	167	Saúde Do Adulto E Do Idoso - Sistema Locomotor, Cirurgia Plástica E Geriatria/Cuidados Paliativos - 78b9cab19959e4af8ff46156ee460c74
1833	221	53	Farmacobotânica - 8e987cf1b2f1f6ffa6a43066798b4b7f
1834	269	167	Saúde Do Adulto E Do Idoso - Sistema Urinário - 970af30e481057c48f87e101b61e6994
1835	224	18	Geografia Agrária I - 9752d873fa71c19dc602bf2a0696f9b5
1836	221	53	Farmacobotânica - 976f9a8868bacb914f0d5eba9d28e77c
1837	519	13	Cálculo 2a - ade55409d1224074754035a5a937d2e0
1838	170	60	Eletrônica Para Computação - b030afbb3a8af8fb0759241c97466ee4
1839	191	161	Nutrição Materno-Infantil E Do Adolescente Ii - b0feafd65feba104d837381795d623c2
1840	478	53	Introdução À Farmacologia - b139aeda1c2914e3b579aafd3ceeb1bd
1841	478	53	Fisiologia Humana E Biofísica - b18941c989ebaeb587a4bbec8585f336
1842	478	53	Fisiologia Humana E Biofísica - b2eb7153d10346b5b974403009a40592
1843	8	161	Fundamentos Teórico-Práticos Do Sistema Único De Saúde - c0665044accc682ed7c1f68e31027ece
1844	64	20	Psicologia Da Educação I - d0010a6f34908640a4a6da2389772a78
1845	189	161	Educação Nutricional I - d1af4b51af86bca4491d499928df4e31
1846	478	53	Fisiologia Humana E Biofísica - f32640adad446b6d8fb0c248d3946f40
1847	521	152	Tópicos De Filosofia Vi - 156912a9b9423652aaecfddcd1313940
